,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
737,3.5,0.06599517662079729,0.5316238851424843,[0.         0.55471698 1.        ],[0.        0.4887218 1.       ],7,8
738,3.5,0.14509859554546745,0.5692691119900308,[0.         0.59622642 1.        ],[0.         0.45112782 1.        ],8,8
739,3.5,0.05454674421903816,0.5282824567855829,[0.         0.50943396 1.        ],[0.         0.45488722 1.        ],9,8
740,5.0,0.20561781813023122,0.5869007362639999,[0.         0.69433962 1.        ],[0.        0.4887218 1.       ],0,8
741,5.0,0.22042842956447722,0.6052168260245402,[0.         0.63396226 1.        ],[0.         0.41353383 1.        ],1,8
742,5.0,0.11908072066959852,0.5483336020452818,[0.        0.6754717 1.       ],[0.         0.55639098 1.        ],2,8
743,5.0,0.21313661512271243,0.590654566518633,[0.         0.69433962 1.        ],[0.         0.48120301 1.        ],3,8
744,5.0,0.1604624769470846,0.5665501700380084,[0.         0.68301887 1.        ],[0.         0.52255639 1.        ],4,8
745,5.0,0.30316356930061,0.6546981323295208,[0.         0.64150943 1.        ],[0.         0.33834586 1.        ],5,8
746,5.0,0.28836714427578375,0.6283967305481512,[0.         0.70566038 1.        ],[0.         0.41729323 1.        ],6,8
747,5.0,0.20547595403603347,0.5927462732441985,[0.         0.65660377 1.        ],[0.         0.45112782 1.        ],7,8
748,5.0,0.23979287842247132,0.5901464486469766,[0.         0.78490566 1.        ],[0.         0.54511278 1.        ],8,8
749,5.0,0.15637679103418922,0.5754658852847343,[0.         0.59622642 1.        ],[0.         0.43984962 1.        ],9,8
750,7.0,0.34841821534969497,0.6724719101123595,[0.         0.67924528 1.        ],[0.         0.33082707 1.        ],0,8
751,7.0,0.2960987374095617,0.6205192165558019,[0.         0.76226415 1.        ],[0.         0.46616541 1.        ],1,8
752,7.0,0.348602638672152,0.6573114989180953,[0.         0.72830189 1.        ],[0.         0.37969925 1.        ],2,8
753,7.0,0.2696552702510994,0.6135918152698762,[0.         0.72830189 1.        ],[0.         0.45864662 1.        ],3,8
754,7.0,0.2392396084551,0.6154372706861618,[0.         0.63773585 1.        ],[0.         0.39849624 1.        ],4,8
755,7.0,0.26548446588168534,0.6365307730469547,[0.         0.61886792 1.        ],[0.         0.35338346 1.        ],5,8
756,7.0,0.28108951624343886,0.6116734675473995,[0.         0.76981132 1.        ],[0.        0.4887218 1.       ],6,8
757,7.0,0.3634699957440771,0.6812695447920646,[0.         0.68301887 1.        ],[0.         0.31954887 1.        ],7,8
758,7.0,0.29554546744219035,0.6581060364585705,[0.         0.61509434 1.        ],[0.         0.31954887 1.        ],8,8
759,7.0,0.2657823804795006,0.6175566292275836,[0.         0.69811321 1.        ],[0.         0.43233083 1.        ],9,8
760,9.0,0.28067811037026524,0.6349314601377616,[0.         0.66037736 1.        ],[0.         0.37969925 1.        ],0,8
761,9.0,0.17897574123989218,0.5863683662851197,[0.         0.60754717 1.        ],[0.         0.42857143 1.        ],1,8
762,9.0,0.22827351397361323,0.5940763087428819,[0.         0.72075472 1.        ],[0.        0.4924812 1.       ],2,8
763,9.0,0.3222442899702085,0.6449307726663689,[0.         0.71698113 1.        ],[0.         0.39473684 1.        ],3,8
764,9.0,0.2880692296779685,0.6492956503837897,[0.         0.62641509 1.        ],[0.         0.33834586 1.        ],4,8
765,9.0,0.30719250957582633,0.6372347707049966,[0.         0.71320755 1.        ],[0.         0.40601504 1.        ],5,8
766,9.0,0.2619094907079018,0.6219386541967187,[0.         0.66792453 1.        ],[0.         0.40601504 1.        ],6,8
767,9.0,0.17165555397928783,0.5746913580246914,[0.         0.66037736 1.        ],[0.        0.4887218 1.       ],7,8
768,9.0,0.18313235919988646,0.5736487180364906,[0.         0.71320755 1.        ],[0.         0.53007519 1.        ],8,8
769,9.0,0.23942403177755706,0.6055511776551966,[0.         0.68679245 1.        ],[0.         0.44736842 1.        ],9,8
770,0.5,0.15231947794013334,0.5863838962459974,[0.         0.51698113 1.        ],[0.         0.36466165 1.        ],0,9
771,0.5,0.15582352106681802,0.6049613943888081,[0.        0.4490566 1.       ],[0.         0.29323308 1.        ],1,9
772,0.5,0.2720953326713009,0.7818930041152263,[0.         0.37735849 1.        ],[0.         0.10526316 1.        ],2,9
773,0.5,0.1030784508440914,0.570154095701541,[0.         0.41886792 1.        ],[0.         0.31578947 1.        ],3,9
