epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
2.0,0.3102851468293375,0.7037561484572962,[0.         0.53584906 1.        ],[0.         0.22556391 1.        ],11
2.0,0.5811320754716981,1.0,[0.         0.58113208 1.        ],[0. 0. 1.],12
2.0,0.6452830188679245,1.0,[0.         0.64528302 1.        ],[0. 0. 1.],13
2.0,-0.2274081429990069,0.40876494023904386,[0.         0.50943396 1.        ],[0.         0.73684211 1.        ],14
2.0,0.6377358490566037,1.0,[0.         0.63773585 1.        ],[0. 0. 1.],15
2.0,0.2616257625195063,0.6416828001597984,[0.         0.59245283 1.        ],[0.         0.33082707 1.        ],16
2.0,0.6150943396226415,1.0,[0.         0.61509434 1.        ],[0. 0. 1.],17
2.0,0.5473967938714711,0.9099137381549314,[0.         0.60754717 1.        ],[0.         0.06015038 1.        ],18
2.0,0.5471698113207547,1.0,[0.         0.54716981 1.        ],[0. 0. 1.],19
2.0,0.6377500354660235,0.9941739034846653,[0.         0.64150943 1.        ],[0.        0.0037594 1.       ],20
2.0,0.5584905660377358,1.0,[0.         0.55849057 1.        ],[0. 0. 1.],21
2.0,0.5471698113207547,1.0,[0.         0.54716981 1.        ],[0. 0. 1.],22
2.0,0.49433962264150944,1.0,[0.         0.49433962 1.        ],[0. 0. 1.],23
2.0,0.5245283018867924,1.0,[0.        0.5245283 1.       ],[0. 0. 1.],24
2.0,0.6,1.0,[0.  0.6 1. ],[0. 0. 1.],25
2.0,0.569811320754717,1.0,[0.         0.56981132 1.        ],[0. 0. 1.],26
2.0,0.569811320754717,1.0,[0.         0.56981132 1.        ],[0. 0. 1.],27
2.0,0.6716981132075471,1.0,[0.         0.67169811 1.        ],[0. 0. 1.],28
2.0,0.5849056603773585,1.0,[0.         0.58490566 1.        ],[0. 0. 1.],29
